Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,Affinity (tot),,pH
299.725,-10.1427,-0.71913,-3.17997,-12.22541,16.7785,36.09218,-14.12334607,13.7822,46.23488,-23.73138783,8.3473,56.37758,-35.12268331,3.0044,5.4268,-35.11306699,,10.1427
299.133,-10.14081,-0.71897,-3.18791,-12.21857,16.9187,36.13058,-14.03438575,13.9239,46.27139,-23.6300223,8.4853,56.4122,-35.01086841,3.0028,5.4307,-35.00117432,,10.1408
297.277,-10.13511,-0.71845,-3.21302,-12.19719,17.3584,36.25206,-13.75716254,14.3681,46.38717,-23.314252,8.9176,56.52228,-34.66270276,2.9978,5.4429,-34.65276111,,10.1351
291.57,-10.11977,-0.71689,-3.29237,-12.13179,18.7107,36.63936,-12.92390328,15.7344,46.75913,-22.36422632,10.2457,56.8789,-33.61561693,2.9827,5.4823,-33.60482518,,10.1198
275,-10.09287,-0.71244,-3.54031,-11.94549,22.6581,37.87395,-10.64653622,19.724,47.96682,-19.76151224,14.1092,58.05969,-30.7521751,2.9382,5.6108,-30.73800849,,10.0929
258.839,-10.08997,-0.70822,-3.80631,-11.76967,26.5694,39.23083,-8.598013245,23.6786,49.3208,-17.41288111,17.9216,59.41077,-28.17410302,2.8935,5.7544,-28.15480627,,10.09
233.93,-10.12726,-0.70193,-4.2622,-11.51286,32.7862,41.61501,-5.714672563,29.9659,51.74227,-14.09531117,23.9574,61.86953,-24.53959357,2.8216,6.0072,-24.50612123,,10.1273
175.149,-10.41788,-0.68904,-5.57937,-11.00244,48.8056,48.81426,-0.004955624156,46.1611,59.23214,-7.479810804,39.4168,69.65002,-17.30074773,2.6446,6.7442,-17.13139213,,10.4179
162.5,-10.52173,-0.68677,-5.91405,-10.91448,52.5718,50.70033,1.04071853,49.9649,61.22206,-6.260070963,43.0361,71.74379,-15.96425533,2.6069,6.9287,-15.71064942,,10.5217
99.958,-11.30421,-0.67895,-7.91234,-10.60426,73.4088,62.26255,5.308551559,70.9716,73.56676,-1.235979873,62.9748,84.87097,-10.42834562,2.4372,7.9968,-8.232188227,,11.3042
91.07,-11.4623,-0.67898,-8.26261,-10.56987,76.7257,64.33023,5.762878823,74.3085,75.79253,-0.6899524633,66.136,87.25483,-9.818527105,2.4172,8.1725,-6.898025041,,11.4623
50,-12.34842,-0.67937,-9.95576,-10.50936,93.4715,74.43447,7.852646613,91.12,86.78289,1.789028654,82.0426,99.13131,-7.04897774,2.3515,9.0774,-0.0602312963,,12.3484
