Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,Affinity (tot),,pH
299.913,-10.14331,-0.71918,-3.17746,-12.22758,18.6008,80.09167,-29.33520509,15.8381,90.23498,-35.49222401,7.6334,100.37829,-44.24543626,2.7704,8.197,-41.33650817,,10.1433
299.725,-10.1427,-0.71913,-3.17997,-12.22541,18.67,80.11318,-29.30283752,15.9075,90.25588,-35.45745026,7.7041,100.39858,-44.20688002,2.7702,8.1957,-41.30501727,,10.1427
299.133,-10.14081,-0.71897,-3.18791,-12.21857,18.888,80.18127,-29.2011368,16.1259,90.32208,-35.34829847,7.9266,100.46289,-44.08583297,2.7696,8.1918,-41.20528158,,10.1408
297.277,-10.13511,-0.71845,-3.21302,-12.19719,19.5714,80.39706,-28.8843784,16.8106,90.53217,-35.0082798,8.6241,100.66728,-43.70869203,2.7677,8.1796,-40.89412991,,10.1351
291.57,-10.11977,-0.71689,-3.29237,-12.13179,21.6729,81.08789,-27.93221134,18.9157,91.20766,-33.98594033,10.7671,101.32743,-42.57427758,2.7626,8.1432,-39.95111686,,10.1198
275,-10.09287,-0.71244,-3.54031,-11.94549,27.802,83.31338,-25.33130503,25.0535,93.40625,-31.19116044,17.002,103.49912,-39.47091444,2.7509,8.0491,-37.30583122,,10.0929
258.839,-10.08997,-0.70822,-3.80631,-11.76967,33.8649,85.78778,-22.99521889,31.1263,95.87775,-28.67664055,23.148,105.96772,-36.67858158,2.7394,7.9775,-34.83073599,,10.09
233.93,-10.12726,-0.70193,-4.2622,-11.51286,43.4775,90.18157,-19.71547897,40.7618,100.30883,-25.13695739,32.8532,110.43609,-32.75054693,2.7154,7.9089,-31.19685008,,10.1273
175.149,-10.41788,-0.68904,-5.57937,-11.00244,68.1116,103.64375,-13.2606673,65.4835,114.06163,-18.12945234,57.5504,124.47951,-24.97807367,2.6275,7.9336,-23.51615262,,10.4179
162.5,-10.52173,-0.68677,-5.91405,-10.91448,73.8754,107.20095,-12.08623867,71.2706,117.72268,-16.84686151,63.2993,128.24441,-23.5537628,2.6044,7.9717,-22.02082531,,10.5217
99.958,-11.30421,-0.67895,-7.91234,-10.60426,105.5732,129.16432,-7.327557632,103.0954,140.46853,-11.60834093,94.7408,151.77274,-17.71449712,2.4778,8.3546,-15.16777397,,11.3042
91.07,-11.4623,-0.67898,-8.26261,-10.56987,110.5888,133.10729,-6.827774625,108.1293,144.56959,-11.04896853,99.6902,156.03189,-17.08322189,2.4595,8.4391,-14.27728806,,11.4623
50,-12.34842,-0.67937,-9.95576,-10.50936,135.7751,152.50601,-4.500904989,133.3879,164.85443,-8.46504236,124.4386,177.20285,-14.19449845,2.3872,8.9493,-9.967317856,,12.3484
