Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,pka3,Affinity (tot),,pH
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shallow rock,Activity (pH = 11) High C High H,,,,Aspartic Acid +,,,Aspartic Acid,,,Aspartic Acid -,,,Aspartic Acid 2-,,,,,,,,
Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,pka3,Affinity (tot),,
°C,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,-6,5.230041837,,,,5.230041837,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Shallow rock,Activity (pH = 11) Low C Low H,,,,Aspartic Acid +,,,Aspartic Acid,,,Aspartic Acid -,,,Aspartic Acid 2-,,,,,,,,
