Temperature,H+,"H2,aq","CO2,aq",NH4+,log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),log K(T),log Q(T),Affinity/n(H2),pka1,pka2,pka3,Affinity (tot),,pH
299.997,-10.14358,-0.71921,-3.17634,-12.22855,12.0041,47.58408,-27.88994422,9.5068,57.72766,-37.79870296,3.9858,67.87124,-50.07763798,-2.9149,78.01482,-63.43807322,2.497,5.521,6.9007,-63.10953048,,10.1436
299.991,-10.14356,-0.71921,-3.17642,-12.22848,12.0055,47.58442,-27.88882136,9.5082,57.72798,-37.7974607,3.9872,67.87154,-50.0762515,-2.9136,78.0151,-63.43660958,2.497,5.521,6.9008,-63.10799494,,10.1436
299.973,-10.1435,-0.7192,-3.17667,-12.22827,12.0096,47.58536,-27.88546857,9.5123,57.72886,-37.79374969,3.9912,67.87236,-50.07218622,-2.9099,78.01586,-63.43231282,2.497,5.5211,6.9011,-63.10348224,,10.1435
299.913,-10.14331,-0.71918,-3.17746,-12.22758,12.0232,47.58844,-27.87430419,9.5261,57.73175,-37.78124236,4.0045,67.87506,-50.05863642,-2.8975,78.01837,-63.41792082,2.497,5.5216,6.902,-63.08844492,,10.1433
299.725,-10.1427,-0.71913,-3.17997,-12.22541,12.0658,47.59846,-27.83963346,9.5694,57.74116,-37.74229516,4.0462,67.88386,-50.01643714,-2.8586,78.02656,-63.37305473,2.497,5.5232,6.9048,-63.04156437,,10.1427
299.133,-10.14081,-0.71897,-3.18791,-12.21857,12.2002,47.63018,-27.73049837,9.7056,57.77099,-37.62003871,4.1776,67.9118,-49.8837744,-2.736,78.05261,-63.23199782,2.495,5.528,6.9136,-62.89409871,,10.1408
297.277,-10.13511,-0.71845,-3.21302,-12.19719,12.6216,47.7308,-27.39030889,10.1327,57.86591,-37.23888229,4.5895,68.00102,-49.47025623,-2.3509,78.13613,-62.79165043,2.4888,5.5432,6.9404,-62.4335164,,10.1351
291.57,-10.11977,-0.71689,-3.29237,-12.13179,13.9191,48.05426,-26.36398368,11.4475,58.17403,-36.08881501,5.856,68.2938,-48.22327302,-1.16,78.41357,-61.4579308,2.4716,5.5915,7.016,-61.03652359,,10.1198
275,-10.0929,-0.71244,-3.54031,-11.94549,17.7135,49.107,-23.53504743,15.2894,59.1999,-32.91877938,9.5491,69.2928,-44.78859679,2.3531,79.3857,-57.74972192,2.4241,5.7403,7.196,-57.13454061,,10.0929
258.839,-10.08997,-0.70822,-3.80631,-11.76967,21.4754,50.29228,-20.96648042,19.0957,60.38225,-30.03911743,13.2033,70.47222,-41.66751189,5.8574,80.56219,-54.35343857,2.3797,5.8924,7.3459,-53.5182868,,10.09
